,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
75,"Osburn, H. G.",,,,,Item Sampling for Achievement Testing,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
76,"Popham, W. J.",,,,,Educational Evaluation,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
77,"Popham, W. J.",,,,,Criterion-Referenced Measurement: The State of the Art,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
78,"Putnam, H.",,,,,Meaning and Reference,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
79,"Putnam, H.",,,,,Meaning and the Moral Sciences,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
80,"Putnam, H.",,,,,Three Kinds of Scientific Realism,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
81,"Reichenbach, H.",,,,,The Rise of Scientific Philosophy,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
82,"Shapere, D.",,,,,The Concept of Observation in Science and Philosophy,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
83,"Sternberg, R. J.",,,,,"Intelligence, Information Processing, and Analogical Reasoning: The Componential Analysis of Human Abilities",JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
84,"Sternberg, R. J.",,,,,Construct Validity in Psychological Measurement,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
85,"Suppe, F.",,,,,The Structure of Scientific Theories,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
86,"Tenopyr, M. L.",,,,,Content-Construct Confusion,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
87,"Baier, K.",,,,,Values and the Future,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
88,,,,,,Educational Evaluation Methodology: The State of the Art,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
89,"Cronbach, L. J.",,,,,Course Improvement Through Evaluation,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
90,"Cronbach, L. J.","Ambron, S. R.","Dornbusch, S. M.","Hess, R. D.","Hornik, R. C.",Toward Reform of Program Evaluation,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
91,"Guttman, D.","Wilner, B.",,,,"The Shadow Government: The Government's Multibillion-Dollar Giveaway of Its Decision-Making Powers to Private Management Consultants, “Experts,” and Think Tanks",JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
92,"House, E. R.",,,,,The Logic of Evaluation Argument,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
93,"MacDonald, B.",,,,,Curriculum Evaluation Today: Trends and Implications,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
94,"Nowell-Smith, P. H.",,,,,Ethics,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
95,"Rescher, N.",,,,,Introduction to Value Theory,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
96,"Scriven, M.",,,,,An Introduction to Metaevaluation,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
97,"Scriven, M.",,,,,Evaluation Thesaurus,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
98,"Stufflebeam, D. L.",,,,,Educational Evaluation: Theory and Practice,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
99,"Stufflebeam, D. L.",,,,,Metaevaluation,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
100,"Stufflebeam, D. L.",,,,,Educational Evaluation Methodology: The State of the Art,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
101,"Stufflebeam, D. L.","Foley, W. J.","Gephart, W. J.","Guba, E. G.","Hammond, R. L.",Education Evaluation and Decision Making,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
102,"Tawney, D.",,,,,Curriculum Evaluation Today: Trends and Implications,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
103,"Von Wright, G. H.",,,,,The Varieties of Goodness,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
104,"White, M.",,,,,Toward Reunion in Philosophy,JOUR,"Nilsson, Neil","Hogben, Donald",,,,,,,,,Metaevaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1346,83,97
0,"Attkisson, C. C.",,,,,The Manager as Evaluator,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
1,"Attkisson, C. C.","Broskowski, A.",,,,Evaluation of Human Service Programs,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
2,"Attkisson, C. C.","Brown, T. R.","Hargreaves, W. A.",,,Evaluation of Human Service Programs,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
3,,,,,,Evaluation of Human Service Programs,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
4,"Binner, P.",,,,,The Administration of Mental Health Services,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
5,"Bonoma, T. V.",,,,,Overcoming Resistance to Changes Recommended for Operating Programs,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
6,"Broskowski, A.","Driscoll, L.",,,,Evaluation of Human Service Programs,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
7,"Broskowski, A.","White, S. L.","Spector, P. E.",,,The Evaluator and Management,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
8,"Cameron, K.",,,,,Measuring Organizational Effectiveness in Institutions of Higher Learning,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
9,"Caplan, N.",,,,,Using Social Research in Public Policy Making,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
10,"Caplan, N.","Morrison, A.","Stambough, R.",,,The Use of Social Science Knowledge in Policy Decisions at the National Level: A Report to Respondents,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
11,"Chapman, R. L.",,,,,The Design of Management Information Systems for Mental Health Organizations: A Primer,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
12,"Cohen, L. H.",,,,,Factors Affecting the Utilization of Mental Health Evaluation Research Findings,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
13,"Conner, R. F.",,,,,The Evaluator and Management,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
14,"Courey, C. J.",,,,,Approaches to Assessment and Evaluation in a University Environment,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
15,"Drucker, P. F.",,,,,Managing in Turbulent Times,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
16,"Ein-Dor, P.","Segev, E.",,,,Organizational Context and the Success of Management Information Systems,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
17,"Flamholtz, E. G.",,,,,Toward a Psychotechnical Systems Paradigm of Organizational Measurement,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
18,"Guba, E. G.",,,,,The Failure of Educational Evaluation,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
19,"Gurel, L.",,,,,The Human Side of Evaluating Human Services Programs: Problems and Prospects,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
20,"Hopwood, A.",,,,,Accounting and Human Behavior,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
21,"Kimmel, W. A.",,,,,Putting Program Evaluation in Perspective for State and Local Government,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
22,"Likert, R.",,,,,The Human Organization,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
23,"Love, A.","Shaw, R. C.",,,,Impact Evaluation,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
24,"Lucas, H. C., Jr.",,,,,A Descriptive Model of Information Systems in the Context of the Organization,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
25,"Rossi, P. H.","Wright, S. R.",,,,"Evaluation Research: An Assessment of Theory, Practice, and Politics",JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
26,"Rothman, J.",,,,,Using Research in Organizations: A Guide to Successful Application,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
27,"Sjoberg, G.",,,,,"Politics, Ethics, and Evaluation Research",JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
28,"Smith, G.",,,,,Research Policy: ‘Pure’ and ‘Applied.’,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
29,"Stretch, J. J.",,,,,Increasing Accountability for Human Service Administrators,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
30,"Suchman, E. A.",,,,,Evaluative Research: Principles and Practice in Public Service and Social Action Programs,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
31,"van de Vall, M.",,,,,Utilization and Methodology of Applied Social Research: Four Complementary Models,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
32,,,,,,Evaluating Action Programs,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
33,"Weiss, C. H.",,,,,Evaluation in the Political Context,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
34,"Wildavsky, A.",,,,,The Self-Evaluating Organization,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
35,"Wildavsky, A.",,,,,The Self-Evaluating Organization,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
36,"Windle, C.","Neigher, W.",,,,Ethical Problems in Program Evaluation: Advice for Trapped Evaluators,JOUR,"Love, Arnold J.",,,,,,,,,,The organizational context and the development of internal evaluation,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1348,5,22
37,"Anthony, R.","Dearden, J.","Vancil, R.",,,Management Control Systems,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
38,"Anthony, R.","Herzlinger, R.",,,,Management Control in Nonprofit Organizations,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
39,"Attkisson, C.","Brown, T.","Hargreaves, W.",,,Evaluation of Human Service Programs,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
40,,,,,,Managing Nonprofit Organizations,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
41,"Caro, F.",,,,,Readings in Evaluation Research,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
42,"Churchman, C. W.",,,,,Challenge to Reason,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
43,P. H. Rossi,,,,,Evaluation Research Society Standards for Program Evaluation,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
44,"Flaherty, E.",,,,,A Review of Community Mental Health Centers' Evaluation Activities,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
45,"Hagedorn, H.","Beck, K.","Neubert, S.","Werlin, S.",,A Working Manual of Simple Program Evaluation Techniques for Community Mental Health Centers,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
46,"Mclntyre, M.","Attkisson, C.","Keller, T.",,,Resource Materials for Community Mental Health Program Evaluation,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
47,"Michael, D.",,,,,On Learning to Plan—and Planning to Learn: The Social Psychology of Changing Toward Future-Responsible Societal Learning,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
48,"Mintzberg, H.",,,,,The Nature of Managerial Work,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
49,"Patton, M.",,,,,Utilization-Focused Evaluation,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
50,"Rossi, P. H.",,,,,Standards for Evaluation Practice,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
51,"Sherman, P.",,,,,Computerized CMHC Clinical and Management Information Systems: Saga of a ‘Mini’ Success,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
52,"Sherman, P.","Burwell, B.","Olsen, G.",,,A Guidebook to the 1981 Operations Management System for Federally Funded Community Mental Health Centers,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
53,"Starling, G.",,,,,Managing in the Public Sector,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
54,"Suchman, E.",,,,,Evaluative Research: Principles and Practice in Public Service and Social Action Programs,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
55,"Wildavsky, A.",,,,,The Self-Evaluating Organization,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
56,"Windle, C.","Neigher, W.",,,,Ethical Problems in Program Evaluation: Advice for Trapped Evaluators,JOUR,"Clifford, David L.","Sherman, Paul",,,,,,,,,Internal evaluation: Integrating program evaluation and management,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1349,23,45
57,,,,,,Evaluation of Human Service Programs,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
58,,,,,,Evaluation and Experiment: Some Critical Issues in Assessing Social Programs,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
59,"Berk, R. A.","Rossi, P. H.",,,,Doing Good or Worse: Evaluation Research Politically Reexamined,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
60,"Cook, T. D.","Campbell, D. T.",,,,Quasi-Experimentation: Design and Analysis Issues for Field Settings,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
61,"Deutsch, M.",,,,,A Theory of Cooperation and Competition,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
62,"Drucker, P.",,,,,"Management: Tasks, Responsibilities, Practices",JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
63,"Fishman, D. B.","Neigher, W. D.",,,,Evaluation in Practice: A Sourcebook of Program Evaluation Studies from Mental Health Care Systems in the United States,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
64,"Fishman, D. B.","Neigher, W. D.",,,,American Psychology in the Eighties: Who Will Buy?,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
65,"Kimmel, W. A.",,,,,Needs Assessment: A Critical Perspective,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
66,"McCullough, P.",,,,,Program Evaluation,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
67,"Metlay, W.",,,,,Relevance in Psychological Research: New Training Models for Research in Real-Life Settings,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
68,"Metlay, W.",,,,,Evaluation Research: The Emergence of a Profession,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
69,"Metlay, W.",,,,,Who Should Train the Evaluation Researchers?,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
70,"Metlay, W.","Bloom, H.",,,,Requisite Skills and Educational Training Models for Evaluation Research,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
71,"Metlay, W.","Nevid, J. S.",,,,Integration of the Real and Academic Worlds: Internship Model,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
72,"Mintzberg, H.",,,,,The Structuring of Organizations,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
73,,,,,,Needs Assessment and Mental Health Planning: A Resource Manual,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
74,"Neigher, W. D.","Schulberg, H. C.",,,,Evaluating the Outcomes of Human Service Programs: A Reassessment,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
75,"Nevid, J. S.","Metlay, W.",,,,Integrating the Real and Academic World: An Experience-Based Research Training Model,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
76,"Patton, M. Q.",,,,,Utilization-Focused Evaluation,JOUR,"Neigher, William D.","Metlay, William",,,,,,,,,Values and methods: Evaluation and management perspectives,New Directions for Program Evaluation,1983,20,0164-7989,https://doi.org/10.1002/ev.1350,47,60
